
VASEmethod[EllipsometerType=4, Isotropic, FixedPol=45.00, ZoneAve=1, Revs=200, WVASE=3.826, HardVer=17.034, Mon Feb 20 15:35:40 2017]
Original[170220_zno_3k.dat]
eV
5.030387	65.000000	12.900525	62.682011	0.0392872	0.218591
4.998222	65.000000	12.15999	64.919785	0.0380677	0.232372
4.966466	65.000000	11.375091	66.916519	0.0369094	0.248815
4.935110	65.000000	10.523297	68.6688	0.035025	0.263377
4.904146	65.000000	9.5616407	70.482491	0.0345216	0.295845
4.873568	65.000000	8.5777617	71.679108	0.0332805	0.327061
4.843369	65.000000	7.6375375	72.558426	0.0329896	0.373632
4.813541	65.000000	6.669241	73.57093	0.0325713	0.43405
4.784078	65.000000	5.6023116	72.542725	0.032931	0.523961
4.754972	65.000000	4.4975462	70.658134	0.0332622	0.652658
4.726219	65.000000	3.3461692	66.555885	0.0343113	0.860663
4.697810	65.000000	2.453258	53.665302	0.0378522	1.0366
4.669741	65.000000	1.8990153	24.000757	0.0536102	1.08985
4.642004	65.000000	1.9585886	-10.886509	0.0633199	1.03542
4.614595	65.000000	2.9368131	-33.357979	0.0520564	0.804892
4.587507	65.000000	4.1353383	-42.395477	0.0507743	0.665444
4.560735	65.000000	5.5598149	-45.277908	0.0535315	0.548026
4.534273	65.000000	6.9048114	-46.666779	0.0548656	0.462878
4.508116	65.000000	8.4742937	-44.947502	0.0604422	0.400019
4.482259	65.000000	10.068075	-43.589119	0.0671256	0.364298
4.456696	65.000000	11.690968	-41.569527	0.0720052	0.322991
4.431423	65.000000	13.231677	-38.904125	0.0779321	0.297379
4.406435	65.000000	14.761759	-35.558273	0.0869229	0.277167
4.381727	65.000000	16.137722	-32.719929	0.0938557	0.264343
4.357294	65.000000	17.730608	-29.290922	0.104857	0.255137
4.333132	65.000000	19.174688	-25.457224	0.112381	0.238978
4.309236	65.000000	20.660681	-21.128532	0.121805	0.229723
4.285602	65.000000	22.057131	-17.719465	0.129293	0.21961
4.262225	65.000000	23.119051	-13.259421	0.136669	0.214731
4.239102	65.000000	24.369902	-8.8332787	0.142779	0.209628
4.216228	65.000000	25.189728	-4.8451991	0.146065	0.205329
4.193600	65.000000	25.670527	-0.0025842502	0.148977	0.207634
4.171213	65.000000	26.721519	3.8653586	0.1568	0.213354
4.149064	65.000000	27.198967	7.9923768	0.150396	0.208776
4.127149	65.000000	27.546316	11.697553	0.150026	0.213017
4.105463	65.000000	27.575142	15.50396	0.151681	0.222997
4.084005	65.000000	28.076294	19.331497	0.152851	0.231857
4.062769	65.000000	28.015734	23.394485	0.150761	0.242478
4.041753	65.000000	28.085915	26.683784	0.146003	0.242383
4.020953	65.000000	27.869791	30.23003	0.146757	0.25862
4.000366	65.000000	27.70924	33.609722	0.143041	0.264332
3.979989	65.000000	27.558361	36.80975	0.141438	0.272329
3.959818	65.000000	27.222702	39.858204	0.138441	0.279137
3.939851	65.000000	27.233931	42.878246	0.136547	0.286301
3.920083	65.000000	26.836283	45.395592	0.133953	0.291288
3.900514	65.000000	26.429056	48.30761	0.126024	0.287091
3.881138	65.000000	26.004595	50.626034	0.125913	0.297713
3.861954	65.000000	26.280313	53.445992	0.124238	0.300018
3.842959	65.000000	25.224535	56.127884	0.118768	0.302933
3.824150	65.000000	24.768303	57.884155	0.117787	0.310778
3.805523	65.000000	24.587187	60.719147	0.11873	0.321497
